sale_id,customer_id,product_id,sale_date,quantity,unit_price,total_amount,region
449905,4,102,2025-07-04T00:00:00,1,900,900,North America
449909,1,101,2025-07-01T00:00:00,2,1200,2400,North America
449912,4,102,2025-07-04T00:00:00,1,900,900,North America
449915,2,103,2025-07-02T00:00:00,1,200,200,North America
449918,5,105,2025-07-05T00:00:00,2,350,700,Europe
449921,3,104,2025-07-03T00:00:00,3,50,150,Latin America
449925,2,103,2025-07-02T00:00:00,1,200,200,North America
449928,5,105,2025-07-05T00:00:00,2,350,700,Europe
449931,3,104,2025-07-03T00:00:00,3,50,150,Latin America
449934,1,101,2025-07-01T00:00:00,2,1200,2400,North America
449937,4,102,2025-07-04T00:00:00,1,900,900,North America
449941,3,104,2025-07-03T00:00:00,3,50,150,Latin America
449944,1,101,2025-07-01T00:00:00,2,1200,2400,North America
449947,4,102,2025-07-04T00:00:00,1,900,900,North America
449950,1,101,2025-07-01T00:00:00,2,1200,2400,North America
449953,4,102,2025-07-04T00:00:00,1,900,900,North America
448963,2,103,2025-07-02T00:00:00,1,200,200,North America
448964,3,104,2025-07-03T00:00:00,3,50,150,Latin America
448965,4,102,2025-07-04T00:00:00,1,900,900,North America
448966,5,105,2025-07-05T00:00:00,2,350,700,Europe
448967,1,101,2025-07-01T00:00:00,2,1200,2400,North America
448968,2,103,2025-07-02T00:00:00,1,200,200,North America
448969,3,104,2025-07-03T00:00:00,3,50,150,Latin America
448970,4,102,2025-07-04T00:00:00,1,900,900,North America
448971,5,105,2025-07-05T00:00:00,2,350,700,Europe
448972,1,101,2025-07-01T00:00:00,2,1200,2400,North America
448973,2,103,2025-07-02T00:00:00,1,200,200,North America
448975,4,102,2025-07-04T00:00:00,1,900,900,North America
448978,1,101,2025-07-01T00:00:00,2,1200,2400,North America
448981,4,102,2025-07-04T00:00:00,1,900,900,North America
448984,2,103,2025-07-02T00:00:00,1,200,200,North America
448988,1,101,2025-07-01T00:00:00,2,1200,2400,North America
448991,4,102,2025-07-04T00:00:00,1,900,900,North America
448994,2,103,2025-07-02T00:00:00,1,200,200,North America
448997,3,104,2025-07-03T00:00:00,3,50,150,Latin America
449000,1,101,2025-07-01T00:00:00,2,1200,2400,North America
449004,5,105,2025-07-05T00:00:00,2,350,700,Europe
449007,3,104,2025-07-03T00:00:00,3,50,150,Latin America
449010,1,101,2025-07-01T00:00:00,2,1200,2400,North America
449013,4,102,2025-07-04T00:00:00,1,900,900,North America
449016,2,103,2025-07-02T00:00:00,1,200,200,North America
449019,5,105,2025-07-05T00:00:00,2,350,700,Europe
449022,3,104,2025-07-03T00:00:00,3,50,150,Latin America
449026,2,103,2025-07-02T00:00:00,1,200,200,North America
449029,5,105,2025-07-05T00:00:00,2,350,700,Europe
449032,3,104,2025-07-03T00:00:00,3,50,150,Latin America
449035,1,101,2025-07-01T00:00:00,2,1200,2400,North America
449038,4,102,2025-07-04T00:00:00,1,900,900,North America
449041,2,103,2025-07-02T00:00:00,1,200,200,North America
449045,1,101,2025-07-01T00:00:00,2,1200,2400,North America
449048,4,102,2025-07-04T00:00:00,1,900,900,North America
449051,2,103,2025-07-02T00:00:00,1,200,200,North America
449054,5,105,2025-07-05T00:00:00,2,350,700,Europe
449057,3,104,2025-07-03T00:00:00,3,50,150,Latin America
449061,2,103,2025-07-02T00:00:00,1,200,200,North America
449064,5,105,2025-07-05T00:00:00,2,350,700,Europe
449067,3,104,2025-07-03T00:00:00,3,50,150,Latin America
449070,1,101,2025-07-01T00:00:00,2,1200,2400,North America
449073,4,102,2025-07-04T00:00:00,1,900,900,North America
449076,2,103,2025-07-02T00:00:00,1,200,200,North America
449079,5,105,2025-07-05T00:00:00,2,350,700,Europe
449083,4,102,2025-07-04T00:00:00,1,900,900,North America
449086,2,103,2025-07-02T00:00:00,1,200,200,North America
449089,5,105,2025-07-05T00:00:00,2,350,700,Europe
449092,3,104,2025-07-03T00:00:00,3,50,150,Latin America
449095,1,101,2025-07-01T00:00:00,2,1200,2400,North America
449098,4,102,2025-07-04T00:00:00,1,900,900,North America
449102,3,104,2025-07-03T00:00:00,3,50,150,Latin America
449105,1,101,2025-07-01T00:00:00,2,1200,2400,North America
449108,4,102,2025-07-04T00:00:00,1,900,900,North America
449111,2,103,2025-07-02T00:00:00,1,200,200,North America
449114,5,105,2025-07-05T00:00:00,2,350,700,Europe
449117,3,104,2025-07-03T00:00:00,3,50,150,Latin America
449121,2,103,2025-07-02T00:00:00,1,200,200,North America
449124,5,105,2025-07-05T00:00:00,2,350,700,Europe
449127,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447476,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447477,2,103,2025-07-02T00:00:00,1,200,200,North America
447478,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447479,4,102,2025-07-04T00:00:00,1,900,900,North America
447480,5,105,2025-07-05T00:00:00,2,350,700,Europe
447481,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447482,2,103,2025-07-02T00:00:00,1,200,200,North America
447483,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447484,4,102,2025-07-04T00:00:00,1,900,900,North America
447485,5,105,2025-07-05T00:00:00,2,350,700,Europe
447486,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447488,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447491,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447494,4,102,2025-07-04T00:00:00,1,900,900,North America
447497,2,103,2025-07-02T00:00:00,1,200,200,North America
447500,5,105,2025-07-05T00:00:00,2,350,700,Europe
447503,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447507,2,103,2025-07-02T00:00:00,1,200,200,North America
447510,5,105,2025-07-05T00:00:00,2,350,700,Europe
447513,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447516,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447519,4,102,2025-07-04T00:00:00,1,900,900,North America
447522,2,103,2025-07-02T00:00:00,1,200,200,North America
447525,5,105,2025-07-05T00:00:00,2,350,700,Europe
447529,4,102,2025-07-04T00:00:00,1,900,900,North America
447532,2,103,2025-07-02T00:00:00,1,200,200,North America
447535,5,105,2025-07-05T00:00:00,2,350,700,Europe
447538,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447541,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447544,4,102,2025-07-04T00:00:00,1,900,900,North America
447548,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447551,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447554,4,102,2025-07-04T00:00:00,1,900,900,North America
447557,2,103,2025-07-02T00:00:00,1,200,200,North America
447560,5,105,2025-07-05T00:00:00,2,350,700,Europe
447563,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447567,2,103,2025-07-02T00:00:00,1,200,200,North America
447570,5,105,2025-07-05T00:00:00,2,350,700,Europe
447573,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447576,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447579,4,102,2025-07-04T00:00:00,1,900,900,North America
447582,2,103,2025-07-02T00:00:00,1,200,200,North America
447586,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447589,5,105,2025-07-05T00:00:00,2,350,700,Europe
447592,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447595,5,105,2025-07-05T00:00:00,2,350,700,Europe
447598,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447602,2,103,2025-07-02T00:00:00,1,200,200,North America
447605,5,105,2025-07-05T00:00:00,2,350,700,Europe
447608,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447611,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447614,4,102,2025-07-04T00:00:00,1,900,900,North America
447617,2,103,2025-07-02T00:00:00,1,200,200,North America
447620,5,105,2025-07-05T00:00:00,2,350,700,Europe
447624,4,102,2025-07-04T00:00:00,1,900,900,North America
447627,2,103,2025-07-02T00:00:00,1,200,200,North America
447630,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447633,4,102,2025-07-04T00:00:00,1,900,900,North America
447636,2,103,2025-07-02T00:00:00,1,200,200,North America
447639,5,105,2025-07-05T00:00:00,2,350,700,Europe
447641,2,103,2025-07-02T00:00:00,1,200,200,North America
447642,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447643,4,102,2025-07-04T00:00:00,1,900,900,North America
447644,5,105,2025-07-05T00:00:00,2,350,700,Europe
447645,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447646,2,103,2025-07-02T00:00:00,1,200,200,North America
447647,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447648,4,102,2025-07-04T00:00:00,1,900,900,North America
447649,5,105,2025-07-05T00:00:00,2,350,700,Europe
447650,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447651,2,103,2025-07-02T00:00:00,1,200,200,North America
447653,4,102,2025-07-04T00:00:00,1,900,900,North America
447656,2,103,2025-07-02T00:00:00,1,200,200,North America
447659,5,105,2025-07-05T00:00:00,2,350,700,Europe
447662,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447666,2,103,2025-07-02T00:00:00,1,200,200,North America
447669,5,105,2025-07-05T00:00:00,2,350,700,Europe
447672,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447675,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447678,4,102,2025-07-04T00:00:00,1,900,900,North America
447681,2,103,2025-07-02T00:00:00,1,200,200,North America
447684,5,105,2025-07-05T00:00:00,2,350,700,Europe
447688,4,102,2025-07-04T00:00:00,1,900,900,North America
447691,2,103,2025-07-02T00:00:00,1,200,200,North America
447694,5,105,2025-07-05T00:00:00,2,350,700,Europe
447697,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447700,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447703,4,102,2025-07-04T00:00:00,1,900,900,North America
447707,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447710,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447713,4,102,2025-07-04T00:00:00,1,900,900,North America
447716,2,103,2025-07-02T00:00:00,1,200,200,North America
447719,5,105,2025-07-05T00:00:00,2,350,700,Europe
447722,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447726,2,103,2025-07-02T00:00:00,1,200,200,North America
447729,5,105,2025-07-05T00:00:00,2,350,700,Europe
447732,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447735,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447738,4,102,2025-07-04T00:00:00,1,900,900,North America
447741,2,103,2025-07-02T00:00:00,1,200,200,North America
447745,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447748,4,102,2025-07-04T00:00:00,1,900,900,North America
447751,2,103,2025-07-02T00:00:00,1,200,200,North America
447754,4,102,2025-07-04T00:00:00,1,900,900,North America
447757,2,103,2025-07-02T00:00:00,1,200,200,North America
447761,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447764,4,102,2025-07-04T00:00:00,1,900,900,North America
447767,2,103,2025-07-02T00:00:00,1,200,200,North America
447770,5,105,2025-07-05T00:00:00,2,350,700,Europe
447773,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447776,4,102,2025-07-04T00:00:00,1,900,900,North America
447780,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447783,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447786,4,102,2025-07-04T00:00:00,1,900,900,North America
447789,2,103,2025-07-02T00:00:00,1,200,200,North America
447792,5,105,2025-07-05T00:00:00,2,350,700,Europe
447795,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447799,2,103,2025-07-02T00:00:00,1,200,200,North America
447802,5,105,2025-07-05T00:00:00,2,350,700,Europe
447805,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447806,4,102,2025-07-04T00:00:00,1,900,900,North America
447807,5,105,2025-07-05T00:00:00,2,350,700,Europe
447808,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447809,2,103,2025-07-02T00:00:00,1,200,200,North America
447810,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447811,4,102,2025-07-04T00:00:00,1,900,900,North America
447812,5,105,2025-07-05T00:00:00,2,350,700,Europe
447813,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447814,2,103,2025-07-02T00:00:00,1,200,200,North America
447815,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447816,4,102,2025-07-04T00:00:00,1,900,900,North America
447818,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447821,4,102,2025-07-04T00:00:00,1,900,900,North America
447824,2,103,2025-07-02T00:00:00,1,200,200,North America
447827,5,105,2025-07-05T00:00:00,2,350,700,Europe
447830,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447834,2,103,2025-07-02T00:00:00,1,200,200,North America
447837,5,105,2025-07-05T00:00:00,2,350,700,Europe
447840,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447843,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447846,4,102,2025-07-04T00:00:00,1,900,900,North America
447849,2,103,2025-07-02T00:00:00,1,200,200,North America
447853,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447856,4,102,2025-07-04T00:00:00,1,900,900,North America
447859,2,103,2025-07-02T00:00:00,1,200,200,North America
447862,5,105,2025-07-05T00:00:00,2,350,700,Europe
447865,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447869,2,103,2025-07-02T00:00:00,1,200,200,North America
447872,5,105,2025-07-05T00:00:00,2,350,700,Europe
447875,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447878,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447881,4,102,2025-07-04T00:00:00,1,900,900,North America
447884,2,103,2025-07-02T00:00:00,1,200,200,North America
447887,5,105,2025-07-05T00:00:00,2,350,700,Europe
447891,4,102,2025-07-04T00:00:00,1,900,900,North America
447894,2,103,2025-07-02T00:00:00,1,200,200,North America
447897,5,105,2025-07-05T00:00:00,2,350,700,Europe
447900,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447903,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447906,4,102,2025-07-04T00:00:00,1,900,900,North America
447910,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447913,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447916,4,102,2025-07-04T00:00:00,1,900,900,North America
447919,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447922,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447926,5,105,2025-07-05T00:00:00,2,350,700,Europe
447929,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447932,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447935,4,102,2025-07-04T00:00:00,1,900,900,North America
447938,2,103,2025-07-02T00:00:00,1,200,200,North America
447941,5,105,2025-07-05T00:00:00,2,350,700,Europe
447944,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447948,2,103,2025-07-02T00:00:00,1,200,200,North America
447951,5,105,2025-07-05T00:00:00,2,350,700,Europe
447954,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447957,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447960,4,102,2025-07-04T00:00:00,1,900,900,North America
447963,2,103,2025-07-02T00:00:00,1,200,200,North America
447967,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447970,4,102,2025-07-04T00:00:00,1,900,900,North America
447971,5,105,2025-07-05T00:00:00,2,350,700,Europe
447972,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447973,2,103,2025-07-02T00:00:00,1,200,200,North America
447974,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447975,4,102,2025-07-04T00:00:00,1,900,900,North America
447976,5,105,2025-07-05T00:00:00,2,350,700,Europe
447977,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447978,2,103,2025-07-02T00:00:00,1,200,200,North America
447979,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447980,4,102,2025-07-04T00:00:00,1,900,900,North America
447981,5,105,2025-07-05T00:00:00,2,350,700,Europe
447983,2,103,2025-07-02T00:00:00,1,200,200,North America
447986,5,105,2025-07-05T00:00:00,2,350,700,Europe
447989,3,104,2025-07-03T00:00:00,3,50,150,Latin America
447992,1,101,2025-07-01T00:00:00,2,1200,2400,North America
447995,4,102,2025-07-04T00:00:00,1,900,900,North America
447999,3,104,2025-07-03T00:00:00,3,50,150,Latin America
448002,1,101,2025-07-01T00:00:00,2,1200,2400,North America
448005,3,104,2025-07-03T00:00:00,3,50,150,Latin America
448008,1,101,2025-07-01T00:00:00,2,1200,2400,North America
448012,3,104,2025-07-03T00:00:00,3,50,150,Latin America
448015,1,101,2025-07-01T00:00:00,2,1200,2400,North America
448018,4,102,2025-07-04T00:00:00,1,900,900,North America
448021,2,103,2025-07-02T00:00:00,1,200,200,North America
448024,5,105,2025-07-05T00:00:00,2,350,700,Europe
448027,3,104,2025-07-03T00:00:00,3,50,150,Latin America
448031,2,103,2025-07-02T00:00:00,1,200,200,North America
448034,5,105,2025-07-05T00:00:00,2,350,700,Europe
448037,3,104,2025-07-03T00:00:00,3,50,150,Latin America
448040,1,101,2025-07-01T00:00:00,2,1200,2400,North America
448043,4,102,2025-07-04T00:00:00,1,900,900,North America
448046,2,103,2025-07-02T00:00:00,1,200,200,North America
448050,1,101,2025-07-01T00:00:00,2,1200,2400,North America
448053,3,104,2025-07-03T00:00:00,3,50,150,Latin America
448056,2,103,2025-07-02T00:00:00,1,200,200,North America
448059,5,105,2025-07-05T00:00:00,2,350,700,Europe
448062,3,104,2025-07-03T00:00:00,3,50,150,Latin America
448065,1,101,2025-07-01T00:00:00,2,1200,2400,North America
448069,2,103,2025-07-02T00:00:00,1,200,200,North America
448072,5,105,2025-07-05T00:00:00,2,350,700,Europe
448075,3,104,2025-07-03T00:00:00,3,50,150,Latin America
448078,1,101,2025-07-01T00:00:00,2,1200,2400,North America
448081,4,102,2025-07-04T00:00:00,1,900,900,North America
448084,2,103,2025-07-02T00:00:00,1,200,200,North America
448087,1,101,2025-07-01T00:00:00,2,1200,2400,North America
448091,5,105,2025-07-05T00:00:00,2,350,700,Europe
448094,3,104,2025-07-03T00:00:00,3,50,150,Latin America
448097,1,101,2025-07-01T00:00:00,2,1200,2400,North America
448100,4,102,2025-07-04T00:00:00,1,900,900,North America
448103,2,103,2025-07-02T00:00:00,1,200,200,North America
448106,5,105,2025-07-05T00:00:00,2,350,700,Europe
448109,3,104,2025-07-03T00:00:00,3,50,150,Latin America
448113,2,103,2025-07-02T00:00:00,1,200,200,North America
448116,5,105,2025-07-05T00:00:00,2,350,700,Europe
448119,3,104,2025-07-03T00:00:00,3,50,150,Latin America
448122,1,101,2025-07-01T00:00:00,2,1200,2400,North America
448125,4,102,2025-07-04T00:00:00,1,900,900,North America
448128,2,103,2025-07-02T00:00:00,1,200,200,North America
448132,1,101,2025-07-01T00:00:00,2,1200,2400,North America
448135,4,102,2025-07-04T00:00:00,1,900,900,North America
448136,5,105,2025-07-05T00:00:00,2,350,700,Europe
448137,1,101,2025-07-01T00:00:00,2,1200,2400,North America
448138,2,103,2025-07-02T00:00:00,1,200,200,North America
448139,3,104,2025-07-03T00:00:00,3,50,150,Latin America
448140,4,102,2025-07-04T00:00:00,1,900,900,North America
448141,5,105,2025-07-05T00:00:00,2,350,700,Europe
448142,1,101,2025-07-01T00:00:00,2,1200,2400,North America
448143,2,103,2025-07-02T00:00:00,1,200,200,North America
448144,3,104,2025-07-03T00:00:00,3,50,150,Latin America
448145,4,102,2025-07-04T00:00:00,1,900,900,North America
448146,5,105,2025-07-05T00:00:00,2,350,700,Europe
448149,3,104,2025-07-03T00:00:00,3,50,150,Latin America
448152,1,101,2025-07-01T00:00:00,2,1200,2400,North America
448155,4,102,2025-07-04T00:00:00,1,900,900,North America
448158,2,103,2025-07-02T00:00:00,1,200,200,North America
448161,5,105,2025-07-05T00:00:00,2,350,700,Europe
448164,3,104,2025-07-03T00:00:00,3,50,150,Latin America
448168,2,103,2025-07-02T00:00:00,1,200,200,North America
448171,5,105,2025-07-05T00:00:00,2,350,700,Europe
448174,3,104,2025-07-03T00:00:00,3,50,150,Latin America
448177,1,101,2025-07-01T00:00:00,2,1200,2400,North America
448180,4,102,2025-07-04T00:00:00,1,900,900,North America
448184,3,104,2025-07-03T00:00:00,3,50,150,Latin America
448187,1,101,2025-07-01T00:00:00,2,1200,2400,North America
448190,4,102,2025-07-04T00:00:00,1,900,900,North America
448193,2,103,2025-07-02T00:00:00,1,200,200,North America
